group	feature	value	hypothesis	seed	model	system	nt	nt_numeric	dna_type	modifier	modifier_plot	system_short	hypothesis_short	group_short	interaction	gene	metric	level	hypothesis_short_plot
gpa_noDNA_gpc_seed10_model_4	ipSAE_d0dom_A_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	A-rep	NA	ipSAE_d0dom	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipTM_af_ipSAE_15_A_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	A-rep	NA	ipTM_af_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipTM_d0chn_ipSAE_15_A_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	A-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	pDockQ_ipSAE_15_A_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	A-rep	NA	pDockQ_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	pDockQ2_ipSAE_15_A_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	A-rep	NA	pDockQ2_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	LIS_ipSAE_15_A_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	A-rep	NA	LIS_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipSAE_C_DNA	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	C-DNA	NA	ipSAE	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipSAE_d0chn_C_DNA	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	C-DNA	NA	ipSAE_d0chn	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipSAE_d0dom_C_DNA	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	C-DNA	NA	ipSAE_d0dom	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipTM_af_ipSAE_15_C_DNA	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	C-DNA	NA	ipTM_af_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipTM_d0chn_ipSAE_15_C_DNA	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	C-DNA	NA	ipTM_d0chn_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	pDockQ_ipSAE_15_C_DNA	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	C-DNA	NA	pDockQ_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	pDockQ2_ipSAE_15_C_DNA	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	C-DNA	NA	pDockQ2_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	LIS_ipSAE_15_C_DNA	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	C-DNA	NA	LIS_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipSAE_C_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	C-rep	NA	ipSAE	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipSAE_d0chn_C_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	C-rep	NA	ipSAE_d0chn	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipSAE_d0dom_C_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	C-rep	NA	ipSAE_d0dom	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipTM_af_ipSAE_15_C_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	C-rep	NA	ipTM_af_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipTM_d0chn_ipSAE_15_C_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	C-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	pDockQ_ipSAE_15_C_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	C-rep	NA	pDockQ_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	pDockQ2_ipSAE_15_C_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	C-rep	NA	pDockQ2_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	LIS_ipSAE_15_C_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	C-rep	NA	LIS_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipSAE_DNA_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	DNA-rep	NA	ipSAE	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipSAE_d0chn_DNA_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	DNA-rep	NA	ipSAE_d0chn	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipSAE_d0dom_DNA_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	DNA-rep	NA	ipSAE_d0dom	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipTM_af_ipSAE_15_DNA_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	DNA-rep	NA	ipTM_af_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	ipTM_d0chn_ipSAE_15_DNA_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	DNA-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	pDockQ_ipSAE_15_DNA_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	DNA-rep	NA	pDockQ_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	pDockQ2_ipSAE_15_DNA_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	DNA-rep	NA	pDockQ2_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed10_model_4	LIS_ipSAE_15_DNA_rep	NA	gpa_noDNA_gpc	10	4	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s10-m4	DNA-rep	NA	LIS_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	pTM_A	0.84	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	NA	A	pTM	chain	A-C
gpa_noDNA_gpc_seed1_model_0	pTM_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	NA	DNA	pTM	chain	A-C
gpa_noDNA_gpc_seed1_model_0	pTM_MG	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	NA	MG	pTM	chain	A-C
gpa_noDNA_gpc_seed1_model_0	pTM_C	0.54	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	NA	C	pTM	chain	A-C
gpa_noDNA_gpc_seed1_model_0	pTM_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	NA	rep	pTM	chain	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_A	0.57	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	NA	A	ipTM	chain	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	NA	DNA	ipTM	chain	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_MG	0.43	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	NA	MG	ipTM	chain	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_C	0.19	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	NA	C	ipTM	chain	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	NA	rep	ipTM	chain	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_A_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-DNA	NA	ipTM	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_A_MG	0.81	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-MG	NA	ipTM	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_DNA_MG	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	DNA-MG	NA	ipTM	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_A_C	0.33	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-C	NA	ipTM	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_C_MG	0.05	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-MG	NA	ipTM	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_A_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-rep	NA	ipTM	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_C_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-DNA	NA	ipTM	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_C_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-rep	NA	ipTM	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_DNA_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	DNA-rep	NA	ipTM	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_MG_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	MG-rep	NA	ipTM	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_A_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-DNA	NA	ipSAE	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_d0chn_A_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-DNA	NA	ipSAE_d0chn	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_d0dom_A_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-DNA	NA	ipSAE_d0dom	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_af_ipSAE_15_A_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-DNA	NA	ipTM_af_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_d0chn_ipSAE_15_A_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-DNA	NA	ipTM_d0chn_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	pDockQ_ipSAE_15_A_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-DNA	NA	pDockQ_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	pDockQ2_ipSAE_15_A_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-DNA	NA	pDockQ2_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	LIS_ipSAE_15_A_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-DNA	NA	LIS_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_A_C	0.005199	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-C	NA	ipSAE	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_d0chn_A_C	0.27675	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-C	NA	ipSAE_d0chn	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_d0dom_A_C	0.091162000000000007	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-C	NA	ipSAE_d0dom	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_af_ipSAE_15_A_C	0.33	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-C	NA	ipTM_af_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_d0chn_ipSAE_15_A_C	0.172784	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-C	NA	ipTM_d0chn_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	pDockQ_ipSAE_15_A_C	0.1911	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-C	NA	pDockQ_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	pDockQ2_ipSAE_15_A_C	0.0138	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-C	NA	pDockQ2_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	LIS_ipSAE_15_A_C	0	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-C	NA	LIS_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_A_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-rep	NA	ipSAE	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_d0chn_A_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-rep	NA	ipSAE_d0chn	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_d0dom_A_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-rep	NA	ipSAE_d0dom	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_af_ipSAE_15_A_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-rep	NA	ipTM_af_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_d0chn_ipSAE_15_A_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	pDockQ_ipSAE_15_A_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-rep	NA	pDockQ_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	pDockQ2_ipSAE_15_A_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-rep	NA	pDockQ2_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	LIS_ipSAE_15_A_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	A-rep	NA	LIS_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_C_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-DNA	NA	ipSAE	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_d0chn_C_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-DNA	NA	ipSAE_d0chn	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_d0dom_C_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-DNA	NA	ipSAE_d0dom	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_af_ipSAE_15_C_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-DNA	NA	ipTM_af_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_d0chn_ipSAE_15_C_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-DNA	NA	ipTM_d0chn_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	pDockQ_ipSAE_15_C_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-DNA	NA	pDockQ_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	pDockQ2_ipSAE_15_C_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-DNA	NA	pDockQ2_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	LIS_ipSAE_15_C_DNA	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-DNA	NA	LIS_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_C_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-rep	NA	ipSAE	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_d0chn_C_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-rep	NA	ipSAE_d0chn	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_d0dom_C_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-rep	NA	ipSAE_d0dom	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_af_ipSAE_15_C_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-rep	NA	ipTM_af_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_d0chn_ipSAE_15_C_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	pDockQ_ipSAE_15_C_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-rep	NA	pDockQ_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	pDockQ2_ipSAE_15_C_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-rep	NA	pDockQ2_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	LIS_ipSAE_15_C_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	C-rep	NA	LIS_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_DNA_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	DNA-rep	NA	ipSAE	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_d0chn_DNA_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	DNA-rep	NA	ipSAE_d0chn	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipSAE_d0dom_DNA_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	DNA-rep	NA	ipSAE_d0dom	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_af_ipSAE_15_DNA_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	DNA-rep	NA	ipTM_af_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	ipTM_d0chn_ipSAE_15_DNA_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	DNA-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	pDockQ_ipSAE_15_DNA_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	DNA-rep	NA	pDockQ_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	pDockQ2_ipSAE_15_DNA_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	DNA-rep	NA	pDockQ2_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_0	LIS_ipSAE_15_DNA_rep	NA	gpa_noDNA_gpc	1	0	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m0	DNA-rep	NA	LIS_ipSAE_15	pair	A-C
gpa_noDNA_gpc_seed1_model_1	pTM_A	0.83	gpa_noDNA_gpc	1	1	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m1	NA	A	pTM	chain	A-C
gpa_noDNA_gpc_seed1_model_1	pTM_DNA	NA	gpa_noDNA_gpc	1	1	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m1	NA	DNA	pTM	chain	A-C
gpa_noDNA_gpc_seed1_model_1	pTM_MG	NA	gpa_noDNA_gpc	1	1	gpa	NA	NA	noDNA	gpc	+ C	A	A-noDNA-gpc	A-noDNA-gpc-s1-m1	NA	MG	pTM	chain	A-C
