group	n_total_A_mut_interact_DNA	a_exposed_outcome_A_mut_interact_DNA	b_exposed_no_outcome_A_mut_interact_DNA	c_unexp_outcome_A_mut_interact_DNA	d_unexp_no_outcome_A_mut_interact_DNA	odds_ratio_A_mut_interact_DNA	conf_low_A_mut_interact_DNA	conf_high_A_mut_interact_DNA	log_or_ln_A_mut_interact_DNA	log_or_log10_A_mut_interact_DNA	log_conf_low_ln_A_mut_interact_DNA	log_conf_high_ln_A_mut_interact_DNA	log_conf_low_log10_A_mut_interact_DNA	log_conf_high_log10_A_mut_interact_DNA	p_value_A_mut_interact_DNA	p_value_adj_BH_A_mut_interact_DNA	hypothesis	seed	model	system	nt	nt_numeric	dna_type	modifier	modifier_plot	system_short	hypothesis_short	group_short	hypothesis_short_plot	iptm	ptm	ranking_score	has_clash	fraction_disordered	num_recycles	pTM_A	pTM_DNA	pTM_MG	pTM_C	pTM_rep	ipTM_A	ipTM_DNA	ipTM_MG	ipTM_C	ipTM_rep	ipTM_A_DNA	ipTM_A_MG	ipTM_DNA_MG	ipTM_A_C	ipTM_C_MG	ipTM_A_rep	ipTM_C_DNA	ipTM_C_rep	ipTM_DNA_rep	ipTM_MG_rep	ipSAE_A_DNA	ipSAE_d0chn_A_DNA	ipSAE_d0dom_A_DNA	ipTM_af_ipSAE_15_A_DNA	ipTM_d0chn_ipSAE_15_A_DNA	pDockQ_ipSAE_15_A_DNA	pDockQ2_ipSAE_15_A_DNA	LIS_ipSAE_15_A_DNA	ipSAE_A_C	ipSAE_d0chn_A_C	ipSAE_d0dom_A_C	ipTM_af_ipSAE_15_A_C	ipTM_d0chn_ipSAE_15_A_C	pDockQ_ipSAE_15_A_C	pDockQ2_ipSAE_15_A_C	LIS_ipSAE_15_A_C	ipSAE_A_rep	ipSAE_d0chn_A_rep	ipSAE_d0dom_A_rep	ipTM_af_ipSAE_15_A_rep	ipTM_d0chn_ipSAE_15_A_rep	pDockQ_ipSAE_15_A_rep	pDockQ2_ipSAE_15_A_rep	LIS_ipSAE_15_A_rep	ipSAE_C_DNA	ipSAE_d0chn_C_DNA	ipSAE_d0dom_C_DNA	ipTM_af_ipSAE_15_C_DNA	ipTM_d0chn_ipSAE_15_C_DNA	pDockQ_ipSAE_15_C_DNA	pDockQ2_ipSAE_15_C_DNA	LIS_ipSAE_15_C_DNA	ipSAE_C_rep	ipSAE_d0chn_C_rep	ipSAE_d0dom_C_rep	ipTM_af_ipSAE_15_C_rep	ipTM_d0chn_ipSAE_15_C_rep	pDockQ_ipSAE_15_C_rep	pDockQ2_ipSAE_15_C_rep	LIS_ipSAE_15_C_rep	ipSAE_DNA_rep	ipSAE_d0chn_DNA_rep	ipSAE_d0dom_DNA_rep	ipTM_af_ipSAE_15_DNA_rep	ipTM_d0chn_ipSAE_15_DNA_rep	pDockQ_ipSAE_15_DNA_rep	pDockQ2_ipSAE_15_DNA_rep	LIS_ipSAE_15_DNA_rep
gpa_ssDNA_30nt_gpc_seed4_model_2	4832	159	339	986	3348	1.5924286083845018	1.2932798069980722	1.9549831847524832	0.4652602775594495	0.20205997119284427	0.25718147776893735	0.670381592250714	0.11169249664277334	0.29114302628400085	1.0276596174671287e-5	1.2176061818330909e-5	gpa_ssDNA_30nt_gpc	4	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s4-m2	A-C-DNA	0.41	0.76	0.52	0	0.08	10	0.83	0.13	NA	0.54	NA	0.53	0.15	0.34	0.22	NA	0.32	0.85	0.03	0.41	0.15	NA	0.1	NA	NA	NA	0.02396	0.292639	0.193284	0.85	0.175649	0.1189	0.0146	0.0101	0.090816	0.324613	0.233769	0.41	0.230682	0.1398	0.0247	0.0472	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.15	0.029699	0.0183	0.0078	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed4_model_3	4832	346	398	799	3289	3.577410360405302	3.0272052926351773	4.227431086941372	1.2746391756440683	0.5535687603999286	1.1076398482338228	1.4415945005202695	0.48104187402410453	0.6260765367180275	1.0383664797180596e-50	3.933206362568408e-50	gpa_ssDNA_30nt_gpc	4	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s4-m3	A-C-DNA	0.35	0.76	0.47	0	0.07	10	0.83	0.12	NA	0.54	NA	0.52	0.18	0.33	0.17	NA	0.39	0.83	0.07	0.33	0.09	NA	0.08	NA	NA	NA	0.023999	0.292811	0.232878	0.83	0.223908	0.1134	0.0149	0.0056	0.005117	0.273878	0.089312	0.33	0.175397	0.1095	0.016	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.09	0.028319	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed4_model_4	4832	405	417	740	3270	4.290135627158322	3.650883919508635	5.042642988921118	1.4563183471624104	0.632471022067099	1.2949693080044378	1.6179303471960178	0.5623980247003999	0.7026582218910429	7.284884329841148e-71	1.0713065190942864e-69	gpa_ssDNA_30nt_gpc	4	4	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s4-m4	A-C-DNA	0.3	0.74	0.43	0	0.07	10	0.82	0.12	NA	0.55	NA	0.49	0.15	0.3	0.13	NA	0.35	0.83	0.02	0.28	0.05	NA	0.06	NA	NA	NA	0.022054	0.275645	0.163215	0.83	0.199666	0.1319	0.0135	0	0	0	0	0.28	0.146317	0.0718	0.011	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.05	0.024899	0.0183	0.0082	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed5_model_0	4832	445	458	700	3229	4.4802018056813155	3.829381315181636	5.2423573222936755	1.499668091323365	0.6512975767481194	1.3427032536380277	1.656771267838213	0.5831286138885378	0.7195266193979903	1.2284660535977392e-79	3.4124057044381646e-78	gpa_ssDNA_30nt_gpc	5	0	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s5-m0	A-C-DNA	0.5	0.78	0.58	0	0.06	10	0.85	0.13	NA	0.56	NA	0.6	0.23	0.37	0.29	NA	0.46	0.84	0.08	0.5	0.2	NA	0.16	NA	NA	NA	0.028165	0.324767	0.289887	0.84	0.27538	0.1878	0.0193	0.0515	0.271783	0.357561	0.291585	0.5	0.307455	0.1612	0.0249	0.0644	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.2	0.043857	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed5_model_1	4832	223	248	922	3439	3.3531884136371137	2.7448988808683885	4.094428185211944	1.2099116584604084	0.5254579568597672	1.0097442367122593	1.4096270702439553	0.43852635013774516	0.6121932581483973	1.653103335891186e-32	4.4438261717505e-32	gpa_ssDNA_30nt_gpc	5	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s5-m1	A-C-DNA	0.45	0.76	0.54	0	0.07	10	0.83	0.15	NA	0.53	NA	0.55	0.26	0.36	0.19	NA	0.5	0.82	0.14	0.34	0.11	NA	0.12	NA	NA	NA	0.245109	0.392034	0.35896	0.82	0.322737	0.1205	0.0308	0.1192	0.0053	0.281006	0.081043	0.34	0.175096	0.0946	0.0129	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.11	0.034263	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed5_model_2	4832	459	466	686	3221	4.623004697111742	3.9557568502856864	5.404451253134429	1.531044861036665	0.6649243346945546	1.375171948344126	1.6872229201525157	0.5972295888339977	0.7327516039629285	2.6447121299636008e-84	1.6529450812272504e-82	gpa_ssDNA_30nt_gpc	5	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s5-m2	A-C-DNA	0.37	0.77	0.49	0	0.07	10	0.84	0.13	NA	0.54	NA	0.55	0.24	0.35	0.17	NA	0.48	0.84	0.13	0.33	0.09	NA	0.1	NA	NA	NA	0.073356	0.311518	0.281606	0.84	0.285367	0.17	0.0198	0.0509	0.005109	0.273508	0.049533	0.33	0.169068	0.0942	0.0119	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.09	0.030417	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed5_model_3	4832	434	451	711	3236	4.378114139412346	3.7392172935745784	5.127048782561213	1.4766180698920142	0.641287079632732	1.3188763097314755	1.6345302075917207	0.5727807036293038	0.709867449661261	3.1159790811348664e-76	7.081770638942878e-75	gpa_ssDNA_30nt_gpc	5	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s5-m3	A-C-DNA	0.34	0.76	0.46	0	0.09	10	0.84	0.12	NA	0.53	NA	0.52	0.17	0.33	0.16	NA	0.38	0.85	0.05	0.32	0.09	NA	0.08	NA	NA	NA	0.022495	0.279858	0.187327	0.85	0.21544	0.1793	0.0145	0	0.004672	0.256107	0.013798	0.32	0.166103	0.0792	0.0144	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.09	0.028523	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed5_model_4	4832	118	176	1027	3511	2.2916254256080544	1.780439858064617	2.9416659000477745	0.8292613586242901	0.36014363210612277	0.576860445049289	1.0789760535442279	0.25052730811316026	0.4685933461600058	1.0466910914178412e-10	1.557576028895597e-10	gpa_ssDNA_30nt_gpc	5	4	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s5-m4	A-C-DNA	0.34	0.76	0.45	0	0.06	10	0.84	0.12	NA	0.55	NA	0.5	0.16	0.32	0.17	NA	0.36	0.82	0.03	0.32	0.09	NA	0.1	NA	NA	NA	0.02576	0.306388	0.247497	0.82	0.214709	0.0959	0.016	0.0126	0.004915	0.265755	0.016197	0.32	0.166941	0.0966	0.014	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.09	0.031241	0.0189	0.0086	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed6_model_0	4832	465	497	680	3190	4.387480171094122	3.7615139439229974	5.118560328994578	1.4787550693730245	0.6422151667151649	1.3248215210225662	1.6328732137680466	0.5753626760867735	0.7091478263870915	1.6731707731227682e-80	5.228658666008651e-79	gpa_ssDNA_30nt_gpc	6	0	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s6-m0	A-C-DNA	0.4	0.77	0.51	0	0.07	10	0.84	0.14	NA	0.53	NA	0.57	0.24	0.39	0.24	NA	0.46	0.86	0.13	0.4	0.18	NA	0.13	NA	NA	NA	0.081163	0.297529	0.259565	0.86	0.253276	0.196	0.0186	0.038	0.067206	0.293553	0.14688	0.4	0.212462	0.1366	0.0215	0.0244	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.18	0.035748	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed6_model_1	4832	412	398	733	3289	4.6430211473854905	3.9465163539506998	5.46384414845661	1.5353652637087583	0.6668006617346448	1.3728332540702388	1.698152598519196	0.5962139068159896	0.737498302966555	6.919051180453457e-78	1.7297627951133644e-76	gpa_ssDNA_30nt_gpc	6	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s6-m1	A-C-DNA	0.37	0.77	0.48	0	0.06	10	0.84	0.13	NA	0.55	NA	0.56	0.24	0.38	0.2	NA	0.47	0.85	0.14	0.35	0.14	NA	0.11	NA	NA	NA	0.07584	0.303961	0.268603	0.85	0.26664	0.1892	0.0197	0.0459	0.005076	0.272336	0.121752	0.35	0.185467	0.1271	0.0138	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.14	0.032293	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed6_model_2	4832	414	504	731	3183	3.575605345198291	3.0595629927899637	4.17870387358798	1.2741344891399105	0.5533495778360819	1.118272092951831	1.4300011203635141	0.4856593992353806	0.621041595689342	3.573905408317969e-58	2.0778519815802142e-57	gpa_ssDNA_30nt_gpc	6	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s6-m2	A-C-DNA	0.36	0.76	0.47	0	0.06	10	0.84	0.12	NA	0.54	NA	0.54	0.22	0.38	0.21	NA	0.42	0.85	0.15	0.36	0.15	NA	0.11	NA	NA	NA	0.073796	0.297716	0.247659	0.85	0.230315	0.1912	0.0161	0.0562	0.005174	0.275379	0.106504	0.36	0.182499	0.0978	0.0143	0.0083	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.15	0.030904	0.0183	0.0084	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed6_model_3	4832	378	381	767	3306	4.274740362571319	3.621503008989255	5.046684590050644	1.4527233666428996	0.6309097418649259	1.2868891355211174	1.618731510864076	0.5588888503780673	0.703006162851182	1.1601935738078359e-66	1.2610799715302563e-65	gpa_ssDNA_30nt_gpc	6	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s6-m3	A-C-DNA	0.32	0.75	0.45	0	0.07	10	0.84	0.13	NA	0.54	NA	0.52	0.21	0.36	0.16	NA	0.4	0.84	0.14	0.3	0.09	NA	0.08	NA	NA	NA	0.024685	0.299244	0.250209	0.84	0.222918	0.159	0.016	0.0425	0.004799	0.261315	0.004799	0.3	0.155148	0.0976	0.0122	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.09	0.026936	0.0188	0.008	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed6_model_4	4832	456	517	689	3170	4.0565782741340755	3.4800414414708123	4.729471703531658	1.4003398286446496	0.6081598603697166	1.247044202184102	1.5538135056807105	0.5415844156979985	0.6748126314238796	1.5986421548227053e-72	2.854718133611974e-71	gpa_ssDNA_30nt_gpc	6	4	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s6-m4	A-C-DNA	0.28	0.74	0.41	0	0.08	10	0.83	0.12	NA	0.53	NA	0.49	0.16	0.32	0.12	NA	0.38	0.85	0.06	0.26	0.04	NA	0.05	NA	NA	NA	0.022413	0.279018	0.172469	0.85	0.204583	0.1813	0.0133	0	0	0	0	0.26	0.140252	0.0807	0.0113	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.04	0.023698	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed7_model_0	4832	217	345	928	3342	2.2647216118656526	1.87318702620538	2.7343508446715967	0.8174518427125219	0.3550148245116932	0.6276412722971683	1.0058940565761494	0.2725811411733965	0.4368542381502991	3.340860845089566e-17	7.879388785588599e-17	gpa_ssDNA_30nt_gpc	7	0	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s7-m0	A-C-DNA	0.4	0.77	0.5	0	0.06	10	0.84	0.14	NA	0.58	NA	0.57	0.22	0.36	0.23	NA	0.46	0.84	0.07	0.4	0.16	NA	0.13	NA	NA	NA	0.125067	0.346913	0.308935	0.84	0.285199	0.111	0.0182	0.0682	0.048457	0.289379	0.138925	0.4	0.21037	0.1242	0.016	0.0206	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.16	0.035141	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed7_model_1	4832	325	431	820	3256	2.9931865372878406	2.5335261755357026	3.5349613344831194	1.0963385514482962	0.4761337831917994	0.9296120776490371	1.2627023613772936	0.40372539563359405	0.5483846678323644	5.792197170947575e-38	1.627021677232465e-37	gpa_ssDNA_30nt_gpc	7	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s7-m1	A-C-DNA	0.38	0.76	0.49	0	0.08	10	0.84	0.13	NA	0.53	NA	0.54	0.23	0.34	0.14	NA	0.48	0.84	0.12	0.28	0.06	NA	0.08	NA	NA	NA	0.169938	0.358197	0.326875	0.84	0.312494	0.1964	0.0271	0.1043	0	0	0	0.28	0.150055	0.0874	0.0132	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.06	0.027591	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed7_model_2	4832	424	467	721	3220	4.053346755997675	3.4634676273465943	4.744451543929396	1.3995428993770125	0.6078137583863145	1.2422702916334902	1.5569758392758013	0.5395111326887682	0.6761860154541648	9.07634909902418e-69	1.1942564603979184e-67	gpa_ssDNA_30nt_gpc	7	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s7-m2	A-C-DNA	0.35	0.76	0.47	0	0.08	10	0.84	0.12	NA	0.54	NA	0.52	0.18	0.34	0.18	NA	0.37	0.84	0.08	0.35	0.12	NA	0.09	NA	NA	NA	0.0224	0.278559	0.18135	0.84	0.206744	0.14	0.0131	0	0.008866	0.271778	0.120357	0.35	0.184546	0.122	0.0187	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.12	0.028685	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed7_model_3	4832	402	469	743	3218	3.711125022179188	3.167571824547512	4.348557038440869	1.3113350711308076	0.569505585318318	1.1529653084249003	1.4698440747699528	0.5007264712748151	0.6383451709307811	1.351491135786888e-59	8.663404716582616e-59	gpa_ssDNA_30nt_gpc	7	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s7-m3	A-C-DNA	0.33	0.75	0.45	0	0.08	10	0.83	0.12	NA	0.54	NA	0.5	0.16	0.33	0.17	NA	0.35	0.83	0.05	0.33	0.11	NA	0.08	NA	NA	NA	0.021832	0.273505	0.167164	0.83	0.200126	0.1178	0.0134	0	0.005045	0.270808	0.034202	0.33	0.167072	0.1007	0.017	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.11	0.02701	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed7_model_4	4832	396	416	749	3271	4.155663725213566	3.5338340038480913	4.887415412560542	1.4244721568770957	0.618640397356546	1.262383401613818	1.5866636182687344	0.5482461453671378	0.689079254050759	2.8084696468594377e-67	3.191442780522088e-66	gpa_ssDNA_30nt_gpc	7	4	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s7-m4	A-C-DNA	0.28	0.74	0.4	0	0.06	10	0.83	0.13	NA	0.51	NA	0.49	0.2	0.32	0.09	NA	0.45	0.83	0.1	0.19	0.03	NA	0.03	NA	NA	NA	0.032692	0.296171	0.25493	0.83	0.254972	0.1652	0.0168	0.0461	0	0	0	0.19	0.108345	0.0953	0.0098	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.03	0.020092	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed8_model_0	4832	251	369	894	3318	2.5238150286001013	2.1060555472373137	3.021902452770991	0.9257716569697565	0.4020575221243954	0.7448167890701778	1.1058865842994532	0.32346982152207643	0.48028044117208785	1.3899733235575643e-23	3.4749333088939104e-23	gpa_ssDNA_30nt_gpc	8	0	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s8-m0	A-C-DNA	0.58	0.78	0.65	0	0.08	10	0.85	0.21	NA	0.52	NA	0.62	0.32	0.37	0.19	NA	0.65	0.86	0.17	0.34	0.1	NA	0.13	NA	NA	NA	0.415181	0.458944	0.430351	0.86	0.458944	0.1823	0.069	0.1866	0.005538	0.290039	0.112022	0.34	0.179826	0.124	0.0158	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.1	0.034482	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed8_model_1	4832	414	434	731	3253	4.243411254218809	3.616628147814962	4.979200710013259	1.4453674868635107	0.6277151238671935	1.2855421408879	1.6052693781577212	0.5583038580417077	0.6971596329021628	3.4841629252649055e-71	5.444004570726415e-70	gpa_ssDNA_30nt_gpc	8	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s8-m1	A-C-DNA	0.57	0.78	0.65	0	0.07	10	0.85	0.21	NA	0.53	NA	0.63	0.31	0.41	0.26	NA	0.6	0.86	0.17	0.42	0.2	NA	0.17	NA	NA	NA	0.398903	0.445196	0.415556	0.86	0.40785	0.2558	0.0373	0.1826	0.092972	0.303421	0.211087	0.42	0.225568	0.1358	0.0198	0.0435	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.2	0.042651	0.0186	0.0082	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed8_model_2	4832	317	344	828	3343	3.7192864283868077	3.1242097200270167	4.427176404129684	1.3135318295590563	0.5704596253817809	1.1391813616150455	1.4877620002860692	0.4947401792364471	0.646126827109584	2.1193421549796083e-49	7.569079124927173e-49	gpa_ssDNA_30nt_gpc	8	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s8-m2	A-C-DNA	0.55	0.79	0.64	0	0.08	10	0.86	0.2	NA	0.53	NA	0.63	0.3	0.4	0.28	NA	0.58	0.84	0.16	0.46	0.22	NA	0.16	NA	NA	NA	0.364144	0.439309	0.408132	0.84	0.37466	0.2578	0.0384	0.1668	0.16623	0.337902	0.275794	0.46	0.254379	0.1503	0.0319	0.0605	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.22	0.043213	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed8_model_3	4832	377	401	768	3286	4.021118784308727	3.4115937945637076	4.739456688616609	1.3915601684658105	0.604346902401061	1.2271795705385777	1.5559225064825828	0.5329573157893067	0.6757285588344623	2.425350151717101e-62	2.090819096307846e-61	gpa_ssDNA_30nt_gpc	8	3	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s8-m3	A-C-DNA	0.55	0.78	0.63	0	0.06	10	0.85	0.21	NA	0.54	NA	0.6	0.3	0.38	0.2	NA	0.6	0.86	0.16	0.35	0.13	NA	0.13	NA	NA	NA	0.373986	0.416465	0.388318	0.86	0.406453	0.219	0.0458	0.1679	0.005185	0.276318	0.13762	0.35	0.190572	0.0978	0.0145	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.13	0.034937	0.0184	0.0083	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed8_model_4	4832	367	424	778	3263	3.62906616002604	3.0818757886829955	4.273273622215557	1.2889753589895356	0.5597948857184184	1.125538433906339	1.4523801897663136	0.4888151310155509	0.6307607020411077	3.93147916771287e-54	1.7243329682951187e-53	gpa_ssDNA_30nt_gpc	8	4	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s8-m4	A-C-DNA	0.54	0.78	0.62	0	0.07	10	0.84	0.2	NA	0.53	NA	0.6	0.29	0.38	0.21	NA	0.58	0.84	0.16	0.37	0.13	NA	0.13	NA	NA	NA	0.35206	0.413154	0.382302	0.84	0.370827	0.2283	0.032	0.1488	0.009697	0.292048	0.176308	0.37	0.202758	0.1239	0.0212	0.0229	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.13	0.036814	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed9_model_0	4832	319	414	826	3273	3.0521289518561536	2.5791656392920523	3.610978140954274	1.1158393641207753	0.4846028785280861	0.9474659510066491	1.283978688816537	0.4114792343134045	0.5576248594343945	1.8286417786969008e-38	5.195005053116195e-38	gpa_ssDNA_30nt_gpc	9	0	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s9-m0	A-C-DNA	0.56	0.78	0.63	0	0.05	10	0.85	0.21	NA	0.55	NA	0.66	0.33	0.41	0.33	NA	0.64	0.83	0.15	0.52	0.24	NA	0.21	NA	NA	NA	0.390659	0.451913	0.423383	0.83	0.451913	0.2343	0.0568	0.1804	0.27846	0.33919	0.298765	0.52	0.315145	0.102	0.0182	0.0457	NA	NA	NA	NA	NA	NA	NA	NA	0.020693	0.07702	0.020693	0.24	0.055344	0.0187	0.0086	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gpa_ssDNA_30nt_gpc_seed9_model_1	4832	356	462	789	3225	3.1488340405960233	2.6779006396380636	3.70142245396882	1.147032238474128	0.49814977173444863	0.9850331441303555	1.3087171927879586	0.4277944589876239	0.5683686551997246	8.26167819184099e-44	2.5188043267807897e-43	gpa_ssDNA_30nt_gpc	9	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s9-m1	A-C-DNA	0.53	0.78	0.62	0	0.07	10	0.85	0.2	NA	0.56	NA	0.65	0.32	0.41	0.29	NA	0.62	0.86	0.15	0.48	0.21	NA	0.18	NA	NA	NA	0.342459	0.421842	0.393591	0.86	0.421842	0.2334	0.043	0.1594	0.220032	0.304509	0.239768	0.48	0.27355	0.0894	0.0155	0.0263	NA	NA	NA	NA	NA	NA	NA	NA	0.018828	0.070443	0.018828	0.21	0.047065	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
